firstName,lastName,movieTitle,releaseYear
Darryl,F. Zanuck,Gentleman's Agreement,1947
Samuel,Goldwyn,The Bishop's Wife,1947
Laurence,Olivier,Hamlet,1948
Robert,Rossen,All the King's Men,1949
Darryl,F. Zanuck,All About Eve,1950
Arthur,Freed,An American in Paris,1951
Anatole,Litvak,Decision Before Dawn,1951
Frank,McCarthy,Decision Before Dawn,1951
George,Stevens,A Place in the Sun,1951
Sam,Zimbalist,Quo Vadis,1951
Charles,K. Feldman,A Streetcar Named Desire,1951
Cecil,B. DeMille,The Greatest Show on Earth,1952
Stanley,Kramer,High Noon,1952
Pandro,S. Berman,Ivanhoe,1952
John,and James Woolf,Moulin Rouge,1952
John,Ford,The Quiet Man,1952
Merian,C. Cooper,The Quiet Man,1952
Buddy,Adler,From Here to Eternity,1953
John,Houseman,Julius Caesar,1953
Frank,Ross,The Robe,1953
William,Wyler,Roman Holiday,1953
George,Stevens,Shane,1953
Sam,Spiegel,On the Waterfront,1954
Stanley,Kramer,The Caine Mutiny,1954
William,Perlberg,The Country Girl,1954
Jack,Cummings,Seven Brides for Seven Brothers,1954
Sol,C. Siegel,Three Coins in the Fountain,1954
Harold,Hecht,Marty,1955
Buddy,Adler,Love Is a Many-Splendored Thing,1955
Leland,Hayward,Mister Roberts,1955
Fred,Kohlmar,Picnic,1955
Hal,B. Wallis,The Rose Tattoo,1955
Michael,Todd,Around the World in 80 Days,1956
William,Wyler,Friendly Persuasion,1956
George,Stevens,Giant,1956
Henry,Ginsberg,Giant,1956
Charles,Brackett,The King and I,1956
Cecil,B. DeMille,The Ten Commandments,1956
Sam,Spiegel,The Bridge on the River Kwai,1957
Henry,Fonda,12 Angry Men,1957
Reginald,Rose,12 Angry Men,1957
Jerry,Wald,Peyton Place,1957
William,Goetz,Sayonara,1957
Arthur,Hornblow Jr.,Witness for the Prosecution,1957
Arthur,Freed,Gigi,1958
Jack,L. Warner,Auntie Mame,1958
Lawrence,Weingarten,Cat on a Hot Tin Roof,1958
Stanley,Kramer,The Defiant Ones,1958
Harold,Hecht,Separate Tables,1958
Sam,Zimbalist,Ben-Hur,1959
Otto,Preminger,Anatomy of a Murder,1959
George,Stevens,The Diary of Anne Frank,1959
Henry,Blanke,The Nun's Story,1959
John,Woolf,Room at the Top,1959
James,Woolf,Room at the Top,1959
Billy,Wilder,The Apartment,1960
John,Wayne,The Alamo,1960
Bernard,Smith,Elmer Gantry,1960
Jerry,Wald,Sons and Lovers,1960
Fred,Zinnemann,The Sundowners,1960
Robert,Wise,West Side Story,1961
Joshua,Logan,Fanny,1961
Carl,Foreman,The Guns of Navarone,1961
Robert,Rossen,The Hustler,1961
Stanley,Kramer,Judgment at Nuremberg,1961
Sam,Spiegel,Lawrence of Arabia,1962
Darryl,F. Zanuck,The Longest Day,1962
Morton,DaCosta,The Music Man,1962
Aaron,Rosenberg,Mutiny on the Bounty,1962
Alan,J. Pakula,To Kill a Mockingbird,1962
Tony,Richardson,Tom Jones,1963
Elia,Kazan,America America,1963
Walter,Wanger,Cleopatra,1963
Bernard,Smith,How the West Was Won,1963
Ralph,Nelson,Lilies of the Field,1963
Jack,L. Warner,My Fair Lady,1964
Hal,B. Wallis,Becket,1964
Stanley,Kubrick,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964
Walt,Disney,Mary Poppins,1964
Bill,Walsh,Mary Poppins,1964
Michael,Cacoyannis,Zorba the Greek,1964
Robert,Wise,The Sound of Music,1965
Joseph,Janni,Darling,1965
Carlo,Ponti,Doctor Zhivago,1965
Stanley,Kramer,Ship of Fools,1965
Fred,Coe,A Thousand Clowns,1965
Fred,Zinnemann,A Man for All Seasons,1966
Lewis,Gilbert,Alfie,1966
Norman,Jewison,"The Russians Are Coming, the Russians Are Coming",1966
Robert,Wise,The Sand Pebbles,1966
Ernest,Lehman,Who's Afraid of Virginia Woolf?,1966
Walter,Mirisch,In the Heat of the Night,1967
Warren,Beatty,Bonnie and Clyde,1967
Arthur,P. Jacobs,Doctor Dolittle,1967
Lawrence,Turman,The Graduate,1967
Stanley,Kramer,Guess Who's Coming to Dinner,1967
John,Woolf,Oliver!,1968
Ray,Stark,Funny Girl,1968
Martin,Poll,The Lion in Winter,1968
Paul,Newman,"Rachel, Rachel",1968
Anthony,Havelock-Allan,Romeo and Juliet,1968
John,Brabourne,Romeo and Juliet,1968
Jerome,Hellman,Midnight Cowboy,1969
Hal,B. Wallis,Anne of the Thousand Days,1969
John,Foreman,Butch Cassidy and the Sundance Kid,1969
Ernest,Lehman,"Hello, Dolly!",1969
Jacques,Perrin,Z,1969
Ahmed,Rachedi,Z,1969
Frank,McCarthy,Patton,1970
Ross,Hunter,Airport,1970
Bob,Rafelson,Five Easy Pieces,1970
Howard,G. Minsky,Love Story,1970
Ingo,Preminger,M*A*S*H,1970
Philip,D'Antoni,The French Connection,1971
Stanley,Kubrick,A Clockwork Orange,1971
Norman,Jewison,Fiddler on the Roof,1971
Stephen,J. Friedman,The Last Picture Show,1971
Sam,Spiegel,Nicholas and Alexandra,1971
Albert,S. Ruddy,The Godfather,1972
Cy,Feuer,Cabaret,1972
John,Boorman,Deliverance,1972
Bengt,Forslund,The Emigrants,1972
Robert,B. Radnitz,Sounder,1972
Tony,Bill,The Sting,1973
Michael,Phillips,The Sting,1973
Julia,Phillips,The Sting,1973
Francis,Ford Coppola,American Graffiti,1973
Gary,Kurtz,American Graffiti,1973
Ingmar,Bergman,Cries and Whispers,1973
William,Peter Blatty,The Exorcist,1973
Melvin,Frank,A Touch of Class,1973
Francis,Ford Coppola,The Godfather Part II,1974
Gray,Frederickson,The Godfather Part II,1974
Fred,Roos,The Godfather Part II,1974
Robert,Evans,Chinatown,1974
Francis,Ford Coppola,The Conversation,1974
Marvin,Worth,Lenny,1974
Irwin,Allen,The Towering Inferno,1974
Michael,Douglas,One Flew Over the Cuckoo's Nest,1975
Saul,Zaentz,One Flew Over the Cuckoo's Nest,1975
Stanley,Kubrick,Barry Lyndon,1975
Martin,Bregman,Dog Day Afternoon,1975
Martin,Elfand,Dog Day Afternoon,1975
Richard,D. Zanuck,Jaws,1975
David,Brown,Jaws,1975
Robert,Altman,Nashville,1975
Irwin,Winkler,Rocky,1976
Robert,Chartoff,Rocky,1976
Walter,Coblenz,All the President's Men,1976
Robert,F. Blumofe,Bound for Glory,1976
Harold,Leventhal,Bound for Glory,1976
Michael,Phillips,Taxi Driver,1976
Julia,Phillips,Taxi Driver,1976
Charles,H. Joffe,Annie Hall,1977
Ray,Stark,The Goodbye Girl,1977
Gary,Kurtz,Star Wars,1977
Herbert,Ross,The Turning Point,1977
Arthur,Laurents,The Turning Point,1977
Barry,Spikings,The Deer Hunter,1978
Michael,Deeley,The Deer Hunter,1978
Michael,Cimino,The Deer Hunter,1978
John,Peverall,The Deer Hunter,1978
Jerome,Hellman,Coming Home,1978
Warren,Beatty,Heaven Can Wait,1978
Alan,Marshall,Midnight Express,1978
David,Puttnam,Midnight Express,1978
Paul,Mazursky,An Unmarried Woman,1978
Anthony,Ray,An Unmarried Woman,1978
Stanley,R. Jaffe,Kramer vs. Kramer,1979
Robert,Alan Aurthur,All That Jazz,1979
Francis,Ford Coppola,Apocalypse Now,1979
Fred,Roos,Apocalypse Now,1979
Peter,Yates,Breaking Away,1979
Ronald,L. Schwary,Ordinary People,1980
Bernard,Schwartz,Coal Miner's Daughter,1980
Jonathan,Sanger,The Elephant Man,1980
Irwin,Winkler,Raging Bull,1980
Robert,Chartoff,Raging Bull,1980
Claude,Berri,Tess,1980
David,Puttnam,Chariots of Fire,1981
Denis,Héroux,Atlantic City,1981
Frank,Marshall,Raiders of the Lost Ark,1981
Warren,Beatty,Reds,1981
Richard,Attenborough,Gandhi,1982
Steven,Spielberg,E.T. the Extra-Terrestrial,1982
Kathleen,Kennedy,E.T. the Extra-Terrestrial,1982
Sydney,Pollack,Tootsie,1982
Dick,Richards,Tootsie,1982
Richard,D. Zanuck,The Verdict,1982
David,Brown,The Verdict,1982
James,L. Brooks,Terms of Endearment,1983
Michael,Shamberg,The Big Chill,1983
Peter,Yates,The Dresser,1983
Irwin,Winkler,The Right Stuff,1983
Robert,Chartoff,The Right Stuff,1983
Saul,Zaentz,Amadeus,1984
David,Puttnam,The Killing Fields,1984
John,Brabourne,A Passage to India,1984
Richard,B. Goodwin,A Passage to India,1984
Arlene,Donovan,Places in the Heart,1984
Norman,Jewison,A Soldier's Story,1984
Ronald,L. Schwary,A Soldier's Story,1984
Sydney,Pollack,Out of Africa,1985
Steven,Spielberg,The Color Purple,1985
Kathleen,Kennedy,The Color Purple,1985
Frank,Marshall,The Color Purple,1985
Quincy,Jones,The Color Purple,1985
David,Weisman,Kiss of the Spider Woman,1985
John,Foreman,Prizzi's Honor,1985
Edward,S. Feldman,Witness,1985
Arnold,Kopelson,Platoon,1986
Burt,Sugarman,Children of a Lesser God,1986
Robert,Greenhut,Hannah and Her Sisters,1986
Fernando,Ghia,The Mission,1986
David,Puttnam,The Mission,1986
Ismail,Merchant,A Room with a View,1986
Jeremy,Thomas,The Last Emperor,1987
James,L. Brooks,Broadcast News,1987
Stanley,R. Jaffe,Fatal Attraction,1987
Sherry,Lansing,Fatal Attraction,1987
John,Boorman,Hope and Glory,1987
Norman,Jewison,Moonstruck,1987
Mark,Johnson,Rain Man,1988
Lawrence,Kasdan,The Accidental Tourist,1988
Charles,Okun,The Accidental Tourist,1988
Norma,Heyman,Dangerous Liaisons,1988
Hank,Moonjean,Dangerous Liaisons,1988
Frederick,Zollo,Mississippi Burning,1988
Robert,F. Colesberry,Mississippi Burning,1988
Douglas,Wick,Working Girl,1988
Richard,D. Zanuck,Driving Miss Daisy,1989
Lili,Fini Zanuck,Driving Miss Daisy,1989
A.,Kitman Ho,Born on the Fourth of July,1989
Oliver,Stone,Born on the Fourth of July,1989
Steven,Haft,Dead Poets Society,1989
Paul,Junger Witt,Dead Poets Society,1989
Tony,Thomas,Dead Poets Society,1989
Lawrence,Gordon,Field of Dreams,1989
Charles,Gordon,Field of Dreams,1989
Noel,Pearson,My Left Foot,1989
Jim,Wilson,Dances with Wolves,1990
Kevin,Costner,Dances with Wolves,1990
Walter,Parkes,Awakenings,1990
Lawrence,Lasker,Awakenings,1990
Francis,Ford Coppola,The Godfather Part III,1990
Irwin,Winkler,Goodfellas,1990
Edward,Saxon,The Silence of the Lambs,1991
Kenneth,Utt,The Silence of the Lambs,1991
Ron,Bozman,The Silence of the Lambs,1991
Don,Hahn,Beauty and the Beast,1991
Mark,Johnson,Bugsy,1991
Barry,Levinson,Bugsy,1991
Warren,Beatty,Bugsy,1991
A.,Kitman Ho,JFK,1991
Oliver,Stone,JFK,1991
Barbra,Streisand,The Prince of Tides,1991
Andrew,S. Karsch,The Prince of Tides,1991
Clint,Eastwood,Unforgiven,1992
Stephen,Woolley,The Crying Game,1992
David,Brown,A Few Good Men,1992
Rob,Reiner,A Few Good Men,1992
Andrew,Scheinman,A Few Good Men,1992
Ismail,Merchant,Howards End,1992
Martin,Brest,Scent of a Woman,1992
Steven,Spielberg,Schindler's List,1993
Gerald,R. Molen,Schindler's List,1993
Branko,Lustig,Schindler's List,1993
Arnold,Kopelson,The Fugitive,1993
Jim,Sheridan,In the Name of the Father,1993
Jan,Chapman,The Piano,1993
Mike,Nichols,The Remains of the Day,1993
John,Calley,The Remains of the Day,1993
Ismail,Merchant,The Remains of the Day,1993
Wendy,Finerman,Forrest Gump,1994
Steve,Tisch,Forrest Gump,1994
Steve,Starkey,Forrest Gump,1994
Duncan,Kenworthy,Four Weddings and a Funeral,1994
Lawrence,Bender,Pulp Fiction,1994
Michael,Jacobs,Quiz Show,1994
Julian,Krainin,Quiz Show,1994
Michael,Nozik,Quiz Show,1994
Robert,Redford,Quiz Show,1994
Niki,Marvin,The Shawshank Redemption,1994
Mel,Gibson,Braveheart,1995
Alan,Ladd Jr.,Braveheart,1995
Bruce,Davey,Braveheart,1995
Brian,Grazer,Apollo 13,1995
Bill,Miller,Babe,1995
George,Miller,Babe,1995
Doug,Mitchell,Babe,1995
Mario,Cecchi Gori,The Postman (Il Postino),1995
Vittorio,Cecchi Gori,The Postman (Il Postino),1995
Gaetano,Daniele,The Postman (Il Postino),1995
Lindsay,Doran,Sense and Sensibility,1995
Saul,Zaentz,The English Patient,1996
Ethan,Coen,Fargo,1996
James,L. Brooks,Jerry Maguire,1996
Laurence,Mark,Jerry Maguire,1996
Richard,Sakai,Jerry Maguire,1996
Cameron,Crowe,Jerry Maguire,1996
Simon,Channing-Williams,Secrets & Lies,1996
Jane,Scott,Shine,1996
James,Cameron,Titanic,1997
Jon,Landau,Titanic,1997
James,L. Brooks,As Good as It Gets,1997
Kristi,Zea,As Good as It Gets,1997
Uberto,Pasolini,The Full Monty,1997
Lawrence,Bender,Good Will Hunting,1997
Curtis,Hanson,L.A. Confidential,1997
Arnon,Milchan,L.A. Confidential,1997
Michael,Nathanson,L.A. Confidential,1997
David,Parfitt,Shakespeare in Love,1998
Donna,Gigliotti,Shakespeare in Love,1998
Harvey,Weinstein,Shakespeare in Love,1998
Edward,Zwick,Shakespeare in Love,1998
Marc,Norman,Shakespeare in Love,1998
Alison,Owen,Elizabeth,1998
Eric,Fellner,Elizabeth,1998
Tim,Bevan,Elizabeth,1998
Elda,Ferri,Life Is Beautiful,1998
Gianluigi,Braschi,Life Is Beautiful,1998
Steven,Spielberg,Saving Private Ryan,1998
Ian,Bryce,Saving Private Ryan,1998
Mark,Gordon,Saving Private Ryan,1998
Gary,Levinsohn,Saving Private Ryan,1998
Grant,Hill,The Thin Red Line,1998
Bruce,Cohen,American Beauty,1999
Dan,Jinks,American Beauty,1999
Richard,N. Gladstein,The Cider House Rules,1999
Frank,Darabont,The Green Mile,1999
David,Valdes,The Green Mile,1999
Pieter,Jan Brugge,The Insider,1999
Michael,Mann,The Insider,1999
Frank,Marshall,The Sixth Sense,1999
Kathleen,Kennedy,The Sixth Sense,1999
Barry,Mendel,The Sixth Sense,1999
Douglas,Wick,Gladiator,2000
David,Franzoni,Gladiator,2000
Branko,Lustig,Gladiator,2000
David,Brown,Chocolat,2000
William,Kong,"Crouching Tiger, Hidden Dragon",2000
Hsu,Li-kong,"Crouching Tiger, Hidden Dragon",2000
Ang,Lee,"Crouching Tiger, Hidden Dragon",2000
Danny,DeVito,Erin Brockovich,2000
Michael,Shamberg,Erin Brockovich,2000
Stacey,Sher,Erin Brockovich,2000
Edward,Zwick,Traffic,2000
Marshall,Herskovitz,Traffic,2000
Brian,Grazer,A Beautiful Mind,2001
Ron,Howard,A Beautiful Mind,2001
Robert,Altman,Gosford Park,2001
Bob,Balaban,Gosford Park,2001
Ross,Katz,In the Bedroom,2001
Todd,Field,In the Bedroom,2001
Peter,Jackson,The Lord of the Rings: The Fellowship of the Ring,2001
Fran,Walsh,The Lord of the Rings: The Fellowship of the Ring,2001
Barrie,M. Osborne,The Lord of the Rings: The Fellowship of the Ring,2001
Baz,Luhrmann,Moulin Rouge!,2001
Fred,Baron,Moulin Rouge!,2001
Martin,Richards,Chicago,2002
Alberto,Grimaldi,Gangs of New York,2002
Harvey,Weinstein,Gangs of New York,2002
Scott,Rudin,The Hours,2002
Robert,Fox,The Hours,2002
Barrie,M. Osborne,The Lord of the Rings: The Two Towers,2002
Fran,Walsh,The Lord of the Rings: The Two Towers,2002
Peter,Jackson,The Lord of the Rings: The Two Towers,2002
Roman,Polanski,The Pianist,2002
Alain,Sarde,The Pianist,2002
Barrie,M. Osborne,The Lord of the Rings: The Return of the King,2003
Peter,Jackson,The Lord of the Rings: The Return of the King,2003
Fran,Walsh,The Lord of the Rings: The Return of the King,2003
Ross,Katz,Lost in Translation,2003
Sofia,Coppola,Lost in Translation,2003
Samuel,Goldwyn Jr.,Master and Commander: The Far Side of the World,2003
Peter,Weir,Master and Commander: The Far Side of the World,2003
Duncan,Henderson,Master and Commander: The Far Side of the World,2003
Robert,Lorenz,Mystic River,2003
Clint,Eastwood,Mystic River,2003
Kathleen,Kennedy,Seabiscuit,2003
Frank,Marshall,Seabiscuit,2003
Gary,Ross,Seabiscuit,2003
Clint,Eastwood,Million Dollar Baby,2004
Albert,S. Ruddy,Million Dollar Baby,2004
Tom,Rosenberg,Million Dollar Baby,2004
Michael,Mann,The Aviator,2004
Graham,King,The Aviator,2004
Richard,N. Gladstein,Finding Neverland,2004
Nellie,Bellflower,Finding Neverland,2004
Taylor,Hackford,Ray,2004
Stuart,Benjamin,Ray,2004
Howard,Baldwin,Ray,2004
Michael,London,Sideways,2004
Paul,Haggis,Crash,2005
Cathy,Schulman,Crash,2005
Diana,Ossana,Brokeback Mountain,2005
James,Schamus,Brokeback Mountain,2005
Caroline,Baron,Capote,2005
William,Vince,Capote,2005
Michael,Ohoven,Capote,2005
Grant,Heslov,"Good Night, and Good Luck",2005
Steven,Spielberg,Munich,2005
Kathleen,Kennedy,Munich,2005
Barry,Mendel,Munich,2005
Graham,King,The Departed,2006
Alejandro,González Iñárritu,Babel,2006
Steve,Golin,Babel,2006
Jon,Kilik,Babel,2006
Clint,Eastwood,Letters from Iwo Jima,2006
Steven,Spielberg,Letters from Iwo Jima,2006
Robert,Lorenz,Letters from Iwo Jima,2006
David,T. Friendly,Little Miss Sunshine,2006
Peter,Saraf,Little Miss Sunshine,2006
Marc,Turtletaub,Little Miss Sunshine,2006
Andy,Harries,The Queen,2006
Christine,Langan,The Queen,2006
Tracey,Seaward,The Queen,2006
Scott,Rudin,No Country for Old Men,2007
Joel,Coen,No Country for Old Men,2007
Ethan,Coen,No Country for Old Men,2007
Tim,Bevan,Atonement,2007
Eric,Fellner,Atonement,2007
Paul,Webster,Atonement,2007
Mason,Novick,Juno,2007
Jennifer,Fox,Michael Clayton,2007
Sydney,Pollack,Michael Clayton,2007
Paul,Thomas Anderson,There Will Be Blood,2007
Daniel,Lupi,There Will Be Blood,2007
JoAnne,Sellar,There Will Be Blood,2007
Christian,Colson,Slumdog Millionaire,2008
Kathleen,Kennedy,The Curious Case of Benjamin Button,2008
Frank,Marshall,The Curious Case of Benjamin Button,2008
Ceán,Chaffin,The Curious Case of Benjamin Button,2008
Ron,Howard,Frost/Nixon,2008
Brian,Grazer,Frost/Nixon,2008
Eric,Fellner,Frost/Nixon,2008
Bruce,Cohen,Milk,2008
Dan,Jinks,Milk,2008
Anthony,Minghella,The Reader,2008
Sydney,Pollack,The Reader,2008
Donna,Gigliotti,The Reader,2008
Redmond,Morris,The Reader,2008
Kathryn,Bigelow,The Hurt Locker,2009
Mark,Boal,The Hurt Locker,2009
Nicolas,Chartier,The Hurt Locker,2009
Greg,Shapiro,The Hurt Locker,2009
James,Cameron,Avatar,2009
Jon,Landau,Avatar,2009
Andrew,A. Kosove,The Blind Side,2009
Broderick,Johnson,The Blind Side,2009
Peter,Jackson,District 9,2009
Carolynne,Cunningham,District 9,2009
Finola,Dwyer,An Education,2009
Amanda,Posey,An Education,2009
Lawrence,Bender,Inglourious Basterds,2009
Lee,Daniels,"Precious: Based on the Novel ""Push"" by Sapphire",2009
Gary,Magness,"Precious: Based on the Novel ""Push"" by Sapphire",2009
Joel,Coen,A Serious Man,2009
Ethan,Coen,A Serious Man,2009
Jonas,Rivera,Up,2009
Daniel,Dubiecki,Up in the Air,2009
Ivan,Reitman,Up in the Air,2009
Jason,Reitman,Up in the Air,2009
Iain,Canning,The King's Speech,2010
Emile,Sherman,The King's Speech,2010
Gareth,Unwin,The King's Speech,2010
Mike,Medavoy,Black Swan,2010
Brian,Oliver,Black Swan,2010
David,Hoberman,The Fighter,2010
Todd,Lieberman,The Fighter,2010
Mark,Wahlberg,The Fighter,2010
Christopher,Nolan,Inception,2010
Emma,Thomas,Inception,2010
Gary,Gilbert,The Kids Are All Right,2010
Jeffrey,Levy-Hinte,The Kids Are All Right,2010
Celine,Rattray,The Kids Are All Right,2010
Danny,Boyle,127 Hours,2010
John,Smithson,127 Hours,2010
Christian,Colson,127 Hours,2010
Dana,Brunetti,The Social Network,2010
Ceán,Chaffin,The Social Network,2010
Michael,De Luca,The Social Network,2010
Scott,Rudin,The Social Network,2010
Darla,K. Anderson,Toy Story 3,2010
Joel,Coen,True Grit,2010
Ethan,Coen,True Grit,2010
Scott,Rudin,True Grit,2010
Alix,Madigan,Winter's Bone,2010
Anne,Rosellini,Winter's Bone,2010
Thomas,Langmann,The Artist,2011
Jim,Burke,The Descendants,2011
Alexander,Payne,The Descendants,2011
Jim,Taylor,The Descendants,2011
Scott,Rudin,Extremely Loud & Incredibly Close,2011
Brunson,Green,The Help,2011
Chris,Columbus,The Help,2011
Michael,Barnathan,The Help,2011
Graham,King,Hugo,2011
Martin,Scorsese,Hugo,2011
Letty,Aronson,Midnight in Paris,2011
Stephen,Tenenbaum,Midnight in Paris,2011
Michael,De Luca,Moneyball,2011
Rachael,Horovitz,Moneyball,2011
Brad,Pitt,Moneyball,2011
Sarah,Green,The Tree of Life,2011
Bill,Pohlad,The Tree of Life,2011
Dede,Gardner,The Tree of Life,2011
Grant,Hill,The Tree of Life,2011
Steven,Spielberg,War Horse,2011
Kathleen,Kennedy,War Horse,2011
Grant,Heslov,Argo,2012
Ben,Affleck,Argo,2012
George,Clooney,Argo,2012
Margaret,Menegoz,Amour,2012
Stefan,Arndt,Amour,2012
Veit,Heiduschka,Amour,2012
Michael,Katz,Amour,2012
Stacey,Sher,Django Unchained,2012
Reginald,Hudlin,Django Unchained,2012
Pilar,Savone,Django Unchained,2012
Ang,Lee,Life of Pi,2012
David,Womark,Life of Pi,2012
Steven,Spielberg,Lincoln,2012
Kathleen,Kennedy,Lincoln,2012
Tim,Bevan,Les Misérables,2012
Eric,Fellner,Les Misérables,2012
Debra,Hayward,Les Misérables,2012
Cameron,Mackintosh,Les Misérables,2012
Donna,Gigliotti,Silver Linings Playbook,2012
Bruce,Cohen,Silver Linings Playbook,2012
Mark,Boal,Zero Dark Thirty,2012
Kathryn,Bigelow,Zero Dark Thirty,2012
Megan,Ellison,Zero Dark Thirty,2012
Brad,Pitt,12 Years a Slave,2013
Dede,Gardner,12 Years a Slave,2013
Jeremy,Kleiner,12 Years a Slave,2013
Steve,McQueen,12 Years a Slave,2013
Anthony,Katagas,12 Years a Slave,2013
Charles,Roven,American Hustle,2013
Richard,Suckle,American Hustle,2013
Megan,Ellison,American Hustle,2013
Scott,Rudin,Captain Phillips,2013
Dana,Brunetti,Captain Phillips,2013
Michael,De Luca,Captain Phillips,2013
Robbie,Brenner,Dallas Buyers Club,2013
Rachel,Winter,Dallas Buyers Club,2013
Alfonso,Cuarón,Gravity,2013
David,Heyman,Gravity,2013
Megan,Ellison,Her,2013
Spike,Jonze,Her,2013
Vincent,Landay,Her,2013
Albert,Berger,Nebraska,2013
Ron,Yerxa,Nebraska,2013
Gabrielle,Tana,Philomena,2013
Steve,Coogan,Philomena,2013
Tracey,Seaward,Philomena,2013
Martin,Scorsese,The Wolf of Wall Street,2013
Leonardo,DiCaprio,The Wolf of Wall Street,2013
Joey,McFarland,The Wolf of Wall Street,2013
Emma,Tillinger Koskoff,The Wolf of Wall Street,2013
Alejandro,G. Iñárritu,Birdman or (The Unexpected Virtue of Ignorance),2014
John,Lesher,Birdman or (The Unexpected Virtue of Ignorance),2014
James,W. Skotchdopole,Birdman or (The Unexpected Virtue of Ignorance),2014
Clint,Eastwood,American Sniper,2014
Andrew,Lazar,American Sniper,2014
Robert,Lorenz,American Sniper,2014
Bradley,Cooper,American Sniper,2014
Peter,Morgan,American Sniper,2014
Richard,Linklater,Boyhood,2014
Cathleen,Sutherland,Boyhood,2014
Wes,Anderson,The Grand Budapest Hotel,2014
Scott,Rudin,The Grand Budapest Hotel,2014
Steven,Rales,The Grand Budapest Hotel,2014
Jeremy,Dawson,The Grand Budapest Hotel,2014
Nora,Grossman,The Imitation Game,2014
Ido,Ostrowsky,The Imitation Game,2014
Teddy,Schwarzman,The Imitation Game,2014
Christian,Colson,Selma,2014
Oprah,Winfrey,Selma,2014
Dede,Gardner,Selma,2014
Jeremy,Kleiner,Selma,2014
Tim,Bevan,The Theory of Everything,2014
Eric,Fellner,The Theory of Everything,2014
Lisa,Bruce,The Theory of Everything,2014
Anthony,McCarten,The Theory of Everything,2014
Jason,Blum,Whiplash,2014
Helen,Estabrook,Whiplash,2014
David,Lancaster,Whiplash,2014
Blye,Pagon Faust,Spotlight,2015
Steve,Golin,Spotlight,2015
Nicole,Rocklin,Spotlight,2015
Michael,Sugar,Spotlight,2015
Dede,Gardner,The Big Short,2015
Jeremy,Kleiner,The Big Short,2015
Brad,Pitt,The Big Short,2015
Steven,Spielberg,Bridge of Spies,2015
Marc,Platt,Bridge of Spies,2015
Kristie,Macosko Krieger,Bridge of Spies,2015
Finola,Dwyer,Brooklyn,2015
Amanda,Posey,Brooklyn,2015
Doug,Mitchell,Mad Max: Fury Road,2015
George,Miller,Mad Max: Fury Road,2015
Simon,Kinberg,The Martian,2015
Ridley,Scott,The Martian,2015
Michael,Schaefer,The Martian,2015
Mark,Huffam,The Martian,2015
Arnon,Milchan,The Revenant,2015
Steve,Golin,The Revenant,2015
Alejandro,G. Iñárritu,The Revenant,2015
Mary,Parent,The Revenant,2015
Keith,Redmon,The Revenant,2015
Ed,Guiney,Room,2015
Adele,Romanski,Moonlight,2016
Dede,Gardner,Moonlight,2016
Jeremy,Kleiner,Moonlight,2016
Shawn,Levy,Arrival,2016
Dan,Levine,Arrival,2016
